source_,title,address,price,price_per_square_meter,area,rooms,market,buildyng_type,_1st_floor,floors,building_materials,windows,heating,year_of_build,trim_condition,rent,property_type,description,first_desc_title,first_desc,second_desc_title,second_desc,third_desc_title,third_desc,fourth_desc_title,fourth_desc,phone_number
https://www.otodom.pl/pl/oferta/2-pok-51m2-metro-wilanowska-mokotow-ID47BNy,"2 pok. 51m2 - Metro Wilanowska, Mokotów","Warszawa, Mokotów, Bukowińska",3 300 zł,N/A,51 m²,2,N/A,apartamentowiec,1,6,N/A,N/A,miejskie,N/A,do zamieszkania,N/A,N/A,"Do wynajęcia 2 pokojowe mieszkanie o powierzchni 51 m2 znajdujące się na 1 piętrze 6 piętrowego apartamentowca na strzeżonym osiedlu przy stacji Metra Wilanowska w pobliżu Parku Arkadia.
W skład mieszkania wchodzi:
- Salon z aneksem kuchennym i wyjściem na balkon. Salon wyposażony w rozkładaną kanapę, stolik kawowy, szafkę TV, telewizor oraz stół z krzesłami
- Kuchnia wyposażona w meble kuchenne w zabudowie, płytę indukcyjną, okap, piekarnik, zlewozmywak, zmywarkę, lodówkozamrażarkę i komplet niezbędnych naczyń
- Sypialnia z wyjściem na balkon wyposażona w duże wygodne łózko z materacem, dwie szafki nocne, dwie lampki nocne i dużą pojemną szafę
- Łazienka wyposażona w wannę, umywalkę, szafkę, lustro, pralkę i WC
- Przedpokój z pojemna szafą i lustrem
- Balkon
- Miejsce parkingowe w garażu podziemnym",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/do-wynajecia-3-oddzielne-pokoje-61m2-elsnera-ID47BIL,Do wynajęcia 3 oddzielne pokoje 61m2 Elsnera,"Warszawa, Mokotów, Józefa Elsnera",1 400 zł,N/A,61 m²,3,N/A,blok,2,6,N/A,N/A,N/A,1980,N/A,N/A,N/A,"Oferujemy do wynajęcia mieszkanie 3 pokojowe o powierzchni 61 m2 położone przy ul. Elsnera 32 nad dolinką Służewiecką.
Mieszkanie składa się z 3 oddzielnych pokojów. Kuchnia zabudowana meblami i wyposażona w sprzęt agd (lodówka, piekarnik, płyta gazowa, okap). Ładna Łazienka, w której znajduje się wanna, umywalka, pralka oraz liczne półki i schowki. Oddzielne WC wraz z umywalką. W przedpokoju dwie duże szafy.
Mieszkanie położone na 2 piętrze w VI piętrowym budynku. Mieszkanie bardzo dobrze skomunikowane. Pod blokiem przystanek autobusowy. 1 km od metra Służew.
Czynsz najmu 1400 zł + 790 zł czynsz administracyjny (w tym zaliczka na gaz, ciepłą i zimną wodę, ogrzewanie, wywóz śmieci) oraz media (bieżące zużycie).
Mieszkanie do wynajęcia od zaraz.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-48-87-m-warszawa-ID47BCo,"Mieszkanie, 48,87 m², Warszawa","Warszawa, Ursynów",2 300 zł,N/A,"48,87 m²",2,N/A,apartamentowiec,3,8,N/A,N/A,inne,1980,do zamieszkania,N/A,N/A,"U R S Y N Ó W ! Polecamy wyremontowane mieszkanie w cichej spokojnej okolicy! Kilka minut piechotą do metra Imielin, obok ogólnodostępny bezpłatny parking z zawsze wolnymi miejscami. W pobliżu pełna infrastruktura: sklepy (m.in. Lidl), szkoły, przedszkola, przychodnia, restauracje, bary i zielone tereny rekreacyjne (w tym duża hala sportowa), ścieżka rowerowa itp.
Mieszkanie jest widne, słoneczne, ekspozycja południowa, do dyspozycji najemcy piwnica. Wyposażenie: nowe meble (kanapa, stół, krzesła, oświetlenie, dywan, duża, przestronna szafa w małym pokoju, w przedpokoju dodatkowa szafa + zabudowa szafkowa) i nowy sprzęt: kuchnia gazowa z elektrycznym piekarnikiem, zmywarka, pralka, kuchenka mikkrofalowa, pralka (wszystko na gwarancji). Łazienka z WC (z wanną).
Do ceny najmu należy doliczyć kaucję i opłaty licznikowe. Umowa w formie najmu okazjonalnego. POLECAMY!!!
nr licencji posrednika odpowiedzialnego zawodowo 1093",Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-wynajem-ochota-filtry-ID47B9N,"3-pokojowe mieszkanie na wynajem, Ochota (Filtry)","Warszawa, Ochota, Filtry, Nowowiejska",4 850 zł,N/A,87 m²,3,N/A,N/A,2,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Do wynajęcia 3-pokojowe mieszkanie w centrum miasta (granica Ochoty i Śródmieścia). W odległości 2 min Hala Koszyki, Plac Zbawiciela, Politechnika Warszawska. W okolicy liczne sklepy spożywcze, siłownie, apteki, szkoły, place zabaw, Zieleniec Wielkopolski, Pole Mokotowskie. Mieszkanie znajduje się w bezpośredniej bliskości przystanków autobusowych, tramwajowych i stacji Metro Politechnika.

Mieszkanie jest kompletnie umeblowane i wyposażone, po remoncie. Składa się z salonu z  jadalnią, osobnej otwartej kuchni, 2 sypialni, łazienki, przedpokoju, garderoby. Miejsce postojowe na parkingu publicznym przy budynku - abonament 30 zł za rok.


Koszt wynajmu to 4850 zł + koszt energii elektrycznej rozliczny raz na 2 miesiące. 
Mieszkanie dostępne od zaraz.

Zapraszam do kontaktu.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/kawalerka-balkon-duza-ilosc-szaf-klimatyzacja-ID47AZB,Kawalerka/ balkon/ duża ilość szaf/ klimatyzacja,"Warszawa, Wola, Odolany, Aleja Prymasa Tysiąclecia",1 800 zł,N/A,22 m²,1,N/A,apartamentowiec,3,11,N/A,N/A,miejskie,2019,do zamieszkania,N/A,N/A,"Oferuję do wynajęcia nowoczesną kawalerkę na warszawskiej Woli (al. Prymasa Tysiąclecia). Mieszkanie usytuowane na 3. piętrze w apartamentowcu z 2019 roku.

Mieszkanie o powierzchni 22 mkw, składa się z pokoju z aneksem kuchennym oraz łazienki i balkonu. Pokój wyposażony jest w dużą zabudowę oraz rozkładaną kanapę, stolik kawowy oraz telewizor i szafkę. W łazience duży prysznic. W mieszkaniu sporo miejsca do przechowywania. Zainstalowana klimatyzacja.

Mieszkanie wyposażone jest w niezbędne sprzęty AGD (lodówkę, kuchenkę indukcyjną, piekarnik z opcją mikrofalówki, telewizor oraz pralkę - może być dokupiona).

W odległości około 350 m od mieszkania możemy znaleźć się przy przystanku autobusowym ""Ordona"", z którego odjeżdżają autobusy linii 105, 109, 154, 155, 167, 171, 184 oraz 190. Bliżej nieruchomości przystanek autobusowy ""PKP Wola (Kasprzaka)"" z którego odjeżdżają autobusy lini 136, 154, 167, 178, 184, 186, 414, 523, N43, dalej stacja kolejowa ""Warszawa Wola"". 4 przystanki autobusowe do stacji metra ""Rondo Daszyńskiego"".

W sąsiedztwie znajdują się sklepy, basen, siłownia, restauracje, bary, apteka, bankomat. Niedaleko centrum handlowe ""Wola Park"" oraz w drugim kierunku ""Blue City"".

Mieszkanie do wynajęcia od zaraz.
Umowa najmu okazjonalnego na rok, z możliwością przedłużenia.

Koszt najmu wynosi 1800 zł plus prąd oraz nadwyżki za wodę i ogrzewanie (rozliczane co pół roku).
Kaucja w wysokości jednomiesięcznego czynszu.

Zapraszam na prezentację nieruchomości.",Wyposażenie,"zmywarka
lodówka
piekarnik
kuchenka
telewizor",Zabezpieczenia,"domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/piekny-nowy-apartament-wola-2-pokoje-super-cena-ID47ANu,Piękny Nowy Apartament Wola 2 pokoje Super Cena!!,"Warszawa, Wola, Karolkowa",3 300 zł,N/A,55 m²,2,N/A,N/A,2,12,N/A,N/A,N/A,2019,N/A,N/A,N/A,"Do wynajęcia nowoczesne, wykończone na wysokim poziomie apartamentowiec w samym sercu Warszawy.

Świetna lokalizacja- tramwaje, autobusy, 5 minut spacerem do metra ""Rondo Daszyńskiego"". Mieszkanie jest usytuowane w nowo wybudowanej inwestycji Metropoint.

W okolicy liczne sklepy spożywcze, restauracje, bary, apteki, szpital, siłownia, Muzeum Powstania Warszawskiego, teatr oraz wiele innych punktów usługowych. 

Lokal usytuowany od południowej strony, składa się z dużego salonu z aneksem kuchennym, sypialni, szerokiego holu z lustrami, pięknej łazienki oraz przestronnej, oszklonej loggi.

Mieszkanie jest w pełni umeblowane i wyposażone w niezbędne sprzęty (w tym 55-calowy telewizor). W budynku znajduje się czynna recepcja oraz całodobowa ochrona. Lokal jest nowy- masz szanse być pierwszym najemcą. Dostępne od zaraz (bez zwierząt)
 
Koszt najmu to: 2900 zł (w tym czynsz) + opcjonalnie wynajęcia stanowiska postojowego w budynku 300 zł miesięcznie


Zapraszam serdecznie do kontaktu.

Piotr Niklas
Partner House Group
501 411 787.",Informacje Dodatkowe,garaż/miejsce parkingowe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/do-wynajecia-3-pokoje-po-remoncie-na-jelonkach-ID47ALt,Do wynajęcia 3 pokoje po remoncie na Jelonkach,"Warszawa, Bemowo, Jelonki, ul. Rozłogi",2 700 zł,N/A,66 m²,3,N/A,blok,3,12,N/A,plastikowe,miejskie,N/A,do zamieszkania,N/A,N/A,"Do wynajęcia mieszkanie 3-pokojowe (66 m.kw.) po kapitalnym remoncie na warszawskich Jelonkach przy ulicy Rozłogi.
Mieszkanie przeszło kapitalny remont w sierpniu 2020 r., składa się z 3 oddzielnych jasnych i przestrzennych pokoi (na podłogach parkiet), łazienki wyposażonej w pralkę oraz oddzielnej umeblowanej kuchni z oknem, oraz dużym korytarzem.
Okna są nowe i dźwiękoszczelne. Dostępna jest także komórka na piętrze. Pod blokiem jest ogólnodostępny parking przeznaczony dla mieszkańców.
Mieszkanie częściowo umeblowane.
Kuchnia wyposażona w meble i sprzęt AGD.
W łazience szafka i pralka.",Wyposażenie,"lodówka
piekarnik
kuchenka",Zabezpieczenia,"drzwi / okna antywłamaniowe
domofon / wideofon",Informacje Dodatkowe,balkon,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-45-m-warszawa-ID47AGe,"Mieszkanie, 45 m², Warszawa","Warszawa, Śródmieście, Śródmieście Południowe, Mokotowska",3 000 zł,N/A,45 m²,2,N/A,kamienica,1,4,N/A,N/A,N/A,1931,do zamieszkania,N/A,N/A,"Na wynajem jasne mieszkanie zlokalizowane na pierwszym piętrze kamienicy w samym centrum Warszawy (ul. Mokotowska), o powierzchni 45 m2, z balkonem. Kamienica zamykana (domofon). Mieszkanie jest ciche, okna wychodzą na piękne patio, wydzielone miejsce dla rowerów pod dachem. W najbliższej okolicy Park Ujazdowski, Łazienki, Dolina Szwajcarska.

Mieszkanie składa się z jadalnia z aneksem kuchennym, sypialni/salonu oraz łazienki z wanną.
Wyposażenie mieszkania stanowi duża szafa, regał, łóżko dwuosobowe z materacem, stół rozkładany w kuchni z kompletem krzeseł, praktyczna i pojemna zabudowa kuchenna, zmywarka, pralka, lodówka, kuchenka gazowa z okapem.",Wyposażenie,meble,Informacje Dodatkowe,balkon,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/nowe2-pokmpogrodekbudki-szczesliwickie-ID47Asz,nowe*2 pok*mp*ogródek*Budki Szczęśliwickie,"Warszawa, Włochy, Budki Szczęśliwickie",1 900 zł,N/A,"40,99 m²",2,N/A,blok,parter,3,N/A,plastikowe,miejskie,2019,do zamieszkania,535 zł,N/A,"Oferujemy do wynajmu nowe, nigdy nie zamieszkane 2 pokojowe mieszkanie  zlokalizowane na parterze trzypiętrowego kameralnego budynku przy ulicy Budki Szczęśliwickie.

Powierzchnia całkowita mieszkania wynosi 41,99m2
Po przekroczeniu drzwi wejściowych wchodzimy do małego przedpokoju z którego prowadzą wejścia do salonu połączonego z aneksem kuchennym, sypialni, łazienki z wc.
Kuchnia wyposażona jest w zabudowy stałe, nowy sprzęt AGD (lodówka, piekarnik, płyta indukcyjna, zmywarka, okap), wyspę, krzesła barowe.",Wyposażenie,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",Zabezpieczenia,"drzwi / okna antywłamaniowe
domofon / wideofon
monitoring / ochrona
rolety antywłamaniowe",Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
ogródek",N/A
https://www.otodom.pl/pl/oferta/iganska8-praga-pld-kawalerka-antresola-0-prowizji-ID47Aq4,"Igańska8,Praga Płd,kawalerka,antresola,0% Prowizji","Warszawa, Praga-Południe, Igańska",1 290 zł,N/A,28 m²,1,N/A,N/A,2,4,N/A,N/A,N/A,1935,N/A,N/A,N/A,"Opis lokalu:
Zobacz na YOUTUBE: s://youtu.be/foOpyaiqcj8
*
*Najem na firmę na potrzeby prowadzonej działalności gospodarczej.
*Umów się na spotkanie w lokalu lub obejrzyj mieszkanie zdalnie podczas VIDEO-rozmowy!
*Kawalerka z antresolą w świeżo zrewitalizowanej kameralnej kamienicy, wśród klimatycznych uliczek Grochowa, na tyłach Ronda Wiatraczna.
*Mieszkanie, jak i cały budynek, z klimatem - czerwona cegła, drewno, loftowe akcenty.
*Elegancka elewacja z zewnątrz.
*Na powierzchnię 27m2 składa się spory pokój dzienny z aneksem kuchennym ze schodami na antresolę, gdzie wygospodarowano miejsce na sypialnię, przedpokój oraz łazienkę.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/2-pokojowe-przestronne-mieszkanie-przy-parku-ID47Apq,2-pokojowe Przestronne Mieszkanie Przy Parku,"Warszawa, Ochota, Karola Bohdanowicza",3 000 zł,N/A,60 m²,2,N/A,blok,parter,7,N/A,N/A,N/A,2003,do zamieszkania,N/A,N/A,"ENGLISH VERSION BELOW

2-pokojowe mieszkanie po generalnym remoncie na Ochocie. Okolica bardzo spokojna, zielona, przyjemna do zamieszkania. Osiedle ogrodzone i strzeżone. 
W pobliżu sklepy spożywcze, fryzjer, salon kosmetyczny.
Osiedle bezpośrednio przy Parku.

Mieszkanie wykończone jest wyższym standardzie. Możliwość umeblowania sypialni. Wyposażone we wszystkie potrzebne sprzęty. 
Dwa oddzielne pokoje. Duże dwudrzwiowe drzwi do salonu sprawiają, że mieszkanie jest jeszcze bardziej przestronne i komfortowe. 
W przedpokoju bardzo pojemna przesuwna szafa z lustrami.
Wejście do mieszkania z dwóch stron - klatki schodowej oraz od strony ogródka.

Cena: 3.000 PLN + opłaty licznikowe.

____

2-room apartment after general renovation in Ochota district. The area is very quiet, green, pleasant to live in. The estate is fenced and guarded.
Nearby grocery stores, hairdresser, beauty salon.
The estate is right next to the Park.

The apartment is finished to a higher standard. It is possible to furnish the bedroom. Equipped with all the necessary equipment.
Two separate rooms. Large two-door doors to the living room make the apartment even more spacious and comfortable.
In the hall there is a very spacious sliding wardrobe with mirrors.
Entrance to the apartment from two sides - staircase and from the garden.

Price: PLN 3,000 + utilities",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/do-wynajecia-mieszkanie-przy-stacji-metra-imielin-ID47Apo,Do wynajęcia mieszkanie przy stacji metra Imielin,"Warszawa, Ursynów, Polinezyjska",2 900 zł,N/A,60 m²,2,N/A,N/A,10,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Do wynajęcia dwupokojowe jasne, mieszkanie na Ursynowie przy stacji metra Imielin. Dobra lokalizacja, bardzo dobrze skomunikowana- 20/25 min do centrum. W okolicy znajduje się uczelnia SGGW, liczne sklepy spożywcze, hipermarkety, bary, restauracje, Multikino, szkoły, siłownia i wiele innych punktów usługowych.

Mieszkanie składa się z dwóch dużych pokoi, oddzielnej kuchni, przedpokoju i łazienki. Lokal jest w pełni umeblowany i wyposażony. Aktualnie w mieszkaniu jest łóżeczko niemowlęce- możliwość pozostawienia. Powierzchnia całkowita to 60 m2. Mieszkanie znajduje się na 10 piętrze, z pięknym widokiem. Dużym atutem jest prywatność i spokój. Blok jest odnowiony z nową windą.
Dostępne od 1 listopada.

Koszt: 3000 (w tym czynsz) + opłaty licznikowe (prąd) według zużycia. 

Zapraszam do kontaktu.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-budynku-metropoint-ID47Ans,Wyjątkowe mieszkanie w budynku Metropoint,"Warszawa, Wola, Czyste, Karolkowa",3 500 zł,N/A,46 m²,2,N/A,apartamentowiec,4,12,N/A,N/A,miejskie,2020,do zamieszkania,N/A,N/A,"Pięknie urządzony, dwupokojowy apartament w inwestycji Metropoint
ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US
Hamilton May przedstawia ofertę najmu apartamentu zaprojektowanego przez architekta wnętrz, urządzonego z dbałością o każdy szczegół.


→ OPIS NIERUCHOMOŚCI
Mieszkanie ma powierzchnię 46 m2 i znajduje się na 4 piętrze. Okna wychodzą na cichą stronę. Na ogólną powierzchnię składa się pokój dzienny z aneksem kuchennym, przestronna sypialnia z łóżkiem i biurkiem oraz łazienka. W apartamencie zaprojektowano wiele szaf i schowków, które ułatwią codzienne funkcjonowanie. Wnętrze wykończone jest w 3 kolorach - czerni, bieli i szarości. Apartament jest kompletnie umeblowany i wyposażony. W salonie zainstalowano klimatyzację. Do mieszkania przynależy miejsce postojowe w garażu na poziomie 0.",Wyposażenie,"zmywarka
lodówka
meble
kuchenka
pralka",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"klimatyzacja
balkon
garaż/miejsce parkingowe
winda",N/A
https://www.otodom.pl/pl/oferta/polecam-ID47AhB,Polecam,"Warszawa, Praga-Południe",2 700 zł,N/A,52 m²,2,N/A,apartamentowiec,6,7,cegła,N/A,miejskie,2010,do zamieszkania,N/A,N/A,"Atrakcyjne mieszkanie do wynajęcia o pow.52m2(salon,sypialnia,kuchnia,łazienka,taras)Mieszkanie wykończone i umeblowane w wysokim standardzie położone na kameralnym,zielonym,zamkniętym osiedlu z całodobową ochroną i monitoringiem.Do budynku przynależne miejsce parkingowe w garażu podziemnym.Dogodna lokalizacja-autobus,szkoła,przedszkole,centrum handlowe,tereny zielone.Cena wynajmu-2700zł(w tym czynsz)+opłaty licznikowe/Kaucja
AGENT.P.Kowalczyk-509286559
Informacje zawarte w opisie nieruchomości nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Dążymy do tego, aby informacje zawarte w opisach oferowanych przez nas nieruchomości były możliwie dokładne, kompletne i aktualne. Z uwagi jednak na fakt, iż czasami pochodzą one od osób trzecich i część z nich nie zawsze daje się zweryfikować, BK INVEST HOUSE nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność.",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
winda
oddzielna kuchnia",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-poblizu-ch-arkadia-i-metra-ID47zHs,2 pokojowe mieszkanie w pobliżu Ch Arkadia i metra,"Warszawa, Żoliborz, Stary Żoliborz, Aleja Wojska Polskiego",1 800 zł,N/A,37 m²,2,N/A,blok,4,9,inne,N/A,miejskie,1965,N/A,N/A,N/A,"Przytule mieszkanie 2-pokojowe na Starym Żoliborzu, ok. 10-minut spacerem od stacji metra Plac Wilsona i galerii handlowej Arkadia, w pobliżu przystanki autobusowe i tramwajowe (2 min do Placu Grunwaldzkiego, 5 minut dl Placu Inwalidów). Zielona i spokojna okolica.

Mieszkanie składa się z salonu z otwartą kuchnią, sypialni, łazienki z wanną i hallu.
Mieszkanie jest kompletnie umeblowane i wyposażone. 

Czynsz: 1800 zł + zaliczka na media (100 zł).
NAJEM OKAZJONALNY

Dla niepalących, bez zwierząt.",Informacje Dodatkowe,winda,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/idealne-dla-singla-lub-pary-ID44ERJ,Idealne dla singla lub pary,"Warszawa, Mokotów, Górny Mokotów, Kazimierzowska",2 400 zł,N/A,35 m²,2,N/A,N/A,1,4,N/A,N/A,N/A,1930,N/A,N/A,N/A,"Do wynajęcia dwupokojowe studio w kamienicy z lat 30-tych ubiegłego wieku położone na Starym, Górnym Mokotowie blisko stacji metra Pole Mokotowskie i Racławicka. Lokal po kapitalnym remoncie. Pokój dzienny połączony z aneksem kuchennym plus sypialnia. Łazienka z umywalką,  kabiną prysznicową i WC. Okna na wschód. H - 285 cm. W pokojach na podłogach deska berlinecka. Lodówka BOSCH, pralka INDESIT. Jest możliwość parkowania na podwórku. Czynsz : 2.400 zł. miesięcznie. Kaucja jednomiesięczna. Wolne JUŻ.

Uwaga - Będziesz pierwszym Najemcą.

Kontakt z prowadzącym ofertę - Marek Kretowicz - 501-150-310",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/2-pok-52m2-marina-mokotow-ID47ywF,"2 pok. 52m2 - Marina, Mokotów","Warszawa, Mokotów, Białej Floty",4 500 zł,N/A,52 m²,2,N/A,apartamentowiec,6,7,N/A,N/A,miejskie,2020,do zamieszkania,N/A,N/A,"Do wynajęci NOWE 2 pokojowe mieszkanie o powierzchni 52 m2 znajdujące się na 6 piętrze 7 piętrowego apartamentowca na strzeżonym i zamkniętym osiedlu przy ul. Białej Floty na Mokotowie.
W skład mieszkania wchodzi:
- Salon 20 m2 z otwartą kuchnia i wyjściem na loggie. Salon wyposażony w wygodną rozkładaną kanapę, stolik kawowy, fotel, szafkę TV, telewizor, szafki oraz stół z krzesłami
- Kuchnia 7,61 m2 wyposażona w meble kuchenne w zabudowie, płytę indukcyjną, okap, piekarnik, zlewozmywak, zmywarkę i lodówkozamrażarkę
- Sypialnia 13,02 m2 z wyjściem na loggie wyposażona w duże wygodne łóżko z materacem, dwie szafki nocne, dwie lampki nocne i pojemna szafę
- Łazienka 4,64 m2 wyposażona w wannę, umywalkę, lustro, szafkę, pralkę i WC
- Przedpokój 5,72 m2 wyposażony w szafy i lustro
- Loggia
- Miejsce parkingowe w garażu podziemnym",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
